file,emotion,text,speaker
Ses02F_impro02_F007,sad,"My daughter, I don't want to put her in danger. She has to stay.",Ses02F
Ses02F_impro02_F008,sad,She needs to stay with her old kid. She needs to be able to play on the street...,Ses02F
Ses02F_impro02_F009,sad,You can remember it for me.,Ses02F
Ses02F_impro02_F010,sad,I need you to do this for me because I can't do anything.,Ses02F
Ses02F_impro02_F011,sad,"I mean, it's just as difficult for me, but... I know we can do this, you know.",Ses02F
Ses02F_impro02_F012,sad,I don't want you in danger. I don't want her in danger.,Ses02F
Ses02F_impro02_F013,sad,I don't have a choice. There's nothing I can do.,Ses02F
Ses02F_impro02_M007,sad,"But she, you wouldn't... you wouldn't come here... to say her first words...",Ses02M
Ses02F_impro02_M012,sad,Okay.,Ses02M
Ses02F_impro03_F000,hap,"Guess what, guess what, guess what, guess what, guess what, guess what, guess what.",Ses02F
Ses02F_impro03_F001,hap,"Guess, guess, guess, guess.",Ses02F
Ses02F_impro03_F004,hap,I'm so excited.,Ses02F
Ses02F_impro03_F009,hap,"He likes to hold my hand and pull me in the middle, and then he...",Ses02F
Ses02F_impro03_F011,hap,"Because he's with me. You didn't do it, did you?",Ses02F
Ses02F_impro03_F012,hap,Don't you know anything?,Ses02F
Ses02F_impro03_F013,hap,"I think it's gonna happen eventually, but it doesn't seem like it yet. You know what I mean?",Ses02F
Ses02F_impro03_F014,hap,"I mean, it's like, oh, you know.",Ses02F
Ses02F_impro03_F015,hap,"I know, so we're gonna take it -- like we're not getting married right away -- because we want to have enough time to plan everything.",Ses02F
Ses02F_impro03_F016,hap,"And, um, my parents wanted to be part of it and help and everything - so we wanted to give it a lot of time to like--",Ses02F
Ses02F_impro03_F017,hap,"Yeah, yeah, yeah, I called them, I called them, of course, they were excited because they loved him, just like they always were.",Ses02F
Ses02F_impro03_F018,hap,"We thought, uh, we're gonna have it in spring, like early spring -- so it's not too hot.",Ses02F
Ses02F_impro03_F019,hap,"I mean, I kind of like to think there's something out there, but--",Ses02F
Ses02F_impro03_F021,hap,"Yeah, I don't know-- [ GIGGLES ] I mean-- I can't even--",Ses02F
Ses02F_impro03_F023,hap,Thank you. Thank you so much.,Ses02F
Ses02F_impro03_F024,hap,You'll find the right girl. She'll suit you. Everything will be fine.,Ses02F
Ses02F_impro03_F026,hap,"Yeah, that's pretty good.",Ses02F
Ses02F_impro03_F027,hap,"Of course, of course, you can be part of it. You can help me pick the color.",Ses02F
Ses02F_impro03_F028,hap,"I don't even know how to like it... it's weird, but it's gonna be fun.",Ses02F
Ses02F_impro03_F029,hap,She'll be like-- flowers and--,Ses02F
Ses02F_impro03_F030,hap,"Oh, thank you. [ GIGGLES ]",Ses02F
Ses02F_impro03_M001,neu,"Well, you...",Ses02M
Ses02F_impro03_M004,hap,That's great. You look beautiful. I should have guessed.,Ses02M
Ses02F_impro03_M005,hap,Tell me about him. What happened?,Ses02M
Ses02F_impro03_M009,hap,"I mean, the candle doesn't leave... no, I don't... I don't know anything about it.",Ses02M
Ses02F_impro03_M010,hap,"No, I'm as happy as you are. It's...",Ses02M
Ses02F_impro03_M011,hap,"So, I mean-- it's good, though.",Ses02M
Ses02F_impro03_M012,hap,"Yeah, I know, wow. I'm shaking. I can't even--",Ses02M
Ses02F_impro03_M013,neu,Did they know? Did you tell them?,Ses02M
Ses02F_impro03_M014,neu,"That's great, yeah.",Ses02M
Ses02F_impro03_M015,neu,Do you know... do you know where it is?,Ses02M
Ses02F_impro03_M016,neu,"Well, um, I mean, you know, it's spring-- it's gonna be--",Ses02M
Ses02F_impro03_M017,neu,It's a nice spring.,Ses02M
Ses02F_impro03_M018,neu,How long have you been together?,Ses02M
Ses02F_impro03_M019,hap,"I mean, it's-- it's good.",Ses02M
Ses02F_impro03_M020,hap,"Yeah, I'd love to be in the same state someday, but, wow-- so--",Ses02M
Ses02F_impro03_M022,hap,I'm-- [ laughter ] I'm more than approved.,Ses02M
Ses02F_impro03_M023,hap,"I mean, I'm surprised he didn't, you know... go get a plane to fly over, wipe candles on the beach, that's okay, I guess...",Ses02M
Ses02F_impro03_M024,hap,"Well, can, I mean, let me know-- I want to--",Ses02M
Ses02F_impro03_M025,hap,"Oh, yeah.",Ses02M
Ses02F_impro03_M026,hap,"Wow, that's great.",Ses02M
Ses02F_impro04_F009,sad,I feel so useless.,Ses02F
Ses02F_impro04_F016,sad,"I just want to climb into a hole, you know, like it makes you want to not open your eyes in the morning.",Ses02F
Ses02F_impro04_M000,neu,"So, uh, how's it going?",Ses02M
Ses02F_impro04_M001,neu,"No, you can't think like that, I mean, it's good-- it's good-- you call, you know, you can't.",Ses02M
Ses02F_impro04_M003,neu,"No, come on.",Ses02M
Ses02F_impro04_M004,neu,"I know it's hard, but you just-- you just keep moving. I mean, you've been working on it for so long, you know.",Ses02M
Ses02F_impro04_M005,neu,"No, I mean, it's competitive, you know, that's what it is, that's what you have to be competitive.",Ses02M
Ses02F_impro04_M006,neu,"There... there's a lot of people out there... good work, good work, a lot of...",Ses02M
Ses02F_impro04_M007,neu,It's worse than you. You're better than the people inside.,Ses02M
Ses02F_impro04_M008,neu,"I know, it's harder. I mean, in a lot of cases, you must know someone, but...",Ses02M
Ses02F_impro04_M009,neu,"But you have to do this, or what choice do you have?",Ses02M
Ses02F_impro04_M010,neu,"I know, I've seen your work manners, you know, you're a good worker, and...",Ses02M
Ses02F_impro04_M011,neu,"...and there's no reason... things won't happen soon, okay?",Ses02M
Ses02F_impro04_M012,neu,"Because I know you, you know, maybe once you know more people, like to talk to them and so on, they'll know about you, they'll realize they should have hired you three years ago.",Ses02M
Ses02F_impro04_M013,neu,"Well, maybe, but maybe you get this, and it's like you wired 'em, and then they just don't want to hear from you again, but you keep bugging 'em and bugging 'em, and then it's gonna bother 'em so much, so they'll like it all right. You know, you know.",Ses02M
Ses02F_impro04_M015,neu,"I mean, you've done all this before, you know, and you let people say, oh, you're so good, like you know...",Ses02M
Ses02F_impro04_M016,neu,Turn right.,Ses02M
Ses02F_impro04_M017,neu,"Well, you have to live.",Ses02M
Ses02F_impro04_M018,neu,"I mean, it's just, it's really-- I don't know, yeah, it's about their opinion that it's about, I don't know, just getting yourself there and--",Ses02M
Ses02F_impro04_M019,neu,"All right, come on, come on. I'm sure it won't help.",Ses02M
Ses02F_impro05_F000,neu,"Excuse me, I believe the airline lost my luggage.",Ses02F
Ses02F_impro05_F001,neu,"No, it didn't, um, it didn't come out and I can't see it anywhere here, so what can you do?",Ses02F
Ses02F_impro05_F004,neu,How much?,Ses02F
Ses02F_impro05_F006,ang,"That's it, that's it.",Ses02F
Ses02F_impro05_F010,ang,"Because you don't seem to care much, you know.",Ses02F
Ses02F_impro05_F019,ang,It doesn't sound like a big deal. It's a big deal for me.,Ses02F
Ses02F_impro05_M000,neu,"Um, well, it didn't-- didn't come out in the carousel--",Ses02M
Ses02F_impro05_M001,neu,"Okay, um, well, unfortunately yes, there are some... some problems with--",Ses02M
Ses02F_impro05_M002,neu,"Um, um, um, some -- some bags are -- we lost on the way here.",Ses02M
Ses02F_impro05_M003,neu,"You know, I mean, there's a lot of things going on under that plane sometimes, you know, that kind of thing happens.",Ses02M
Ses02F_impro05_M004,neu,But we're willing to repay your bags and contents...,Ses02M
Ses02F_impro05_M005,neu,"Well, we'd like to give you $50...",Ses02M
Ses02F_impro05_M006,neu,"Well, we realize, you know, it's a bad situation, but I'm sorry, there's nothing we can really do.",Ses02M
Ses02F_impro05_M007,neu,"I thought, uh, maybe you could apply for compensation if you want, and turn it over to our main office--",Ses02M
Ses02F_impro05_M008,neu,"No, I mean, they-they might-- they might-- if you-- if you argue about this case, maybe they'll make it up to you more, but now--",Ses02M
Ses02F_impro05_M009,neu,"Yeah, I know, I know. It's frustrating, but unfortunately...",Ses02M
Ses02F_impro05_M010,neu,"By checking your bag, you-- you know-- admit responsibility, it's-- it's risky--",Ses02M
Ses02F_impro05_M011,neu,"Okay, well, by checking your bag, you agree, you know, in the will--",Ses02M
Ses02F_impro05_M012,neu,"You paid for the plane, and your luggage was checked... and that's what the airline was doing for us, so, really, the risk was taken care of.",Ses02M
Ses02F_impro05_M013,neu,There's a couple of stores at the airport.,Ses02M
Ses02F_impro05_M014,neu,"No, um, like I said, you can file a claim and, uh, maybe get paid more, you, you.",Ses02M
Ses02F_impro05_M015,neu,Maybe even talk about...,Ses02M
Ses02F_impro05_M016,neu,"We get, you know, we investigate those, and make sure that, um, they're not doing their own thing with them, so, uh, um, um, um, um.",Ses02M
Ses02F_impro05_M017,neu,"But unfortunately, sometimes...",Ses02M
Ses02F_impro05_M018,neu,"Well, that's... that's what I'm talking about.",Ses02M
Ses02F_impro05_M019,neu,"If you want, you can put something on the complaint form that you want to give us your information.",Ses02M
Ses02F_impro05_M020,neu,"Well, miss, I know, but as I said, there are a few people in your position, so, um, it's not very rare, and I actually have to ask you to move, so I can help the next person.",Ses02M
Ses02F_impro05_M021,neu,"Okay, okay, now you can apply to the left. They'll help you.",Ses02M
Ses02F_impro06_F000,sad,Johnny died yesterday.,Ses02F
Ses02F_impro06_F001,sad,"We knew it would come, but...",Ses02F
Ses02F_impro06_F002,sad,"Looks like he's got a little longer, like last week, and he's doing well.",Ses02F
Ses02F_impro06_F003,sad,Yeah.,Ses02F
Ses02F_impro06_F004,sad,I just don't want him to leave.,Ses02F
Ses02F_impro06_F005,sad,His whole family is there.,Ses02F
Ses02F_impro06_F006,sad,"I mean, he's like really conscious until the end.",Ses02F
Ses02F_impro06_F007,sad,"He was too young, you know. The stories he used to tell me...",Ses02F
Ses02F_impro06_F008,sad,He wants a way of life. He's going to Africa. He's going to...,Ses02F
Ses02F_impro06_F009,sad,No one's gonna forget him.,Ses02F
Ses02F_impro06_F010,sad,"He did a lot of things, but...",Ses02F
Ses02F_impro06_F011,sad,I'll forget him.,Ses02F
Ses02F_impro06_F012,sad,I can't hear him. I can't hear him.,Ses02F
Ses02F_impro06_F013,sad,You'll lose like that image in a while.,Ses02F
Ses02F_impro06_F014,sad,Thank you.,Ses02F
Ses02F_impro06_M000,neu,"Hey, how about one?",Ses02M
Ses02F_impro06_M001,neu,"Wow, that's horrible.",Ses02M
Ses02F_impro06_M002,neu,I'm sorry to hear that.,Ses02M
Ses02F_impro06_M003,neu,Yeah.,Ses02M
Ses02F_impro06_M004,neu,"At least he's not in pain anymore, is he?",Ses02M
Ses02F_impro06_M005,neu,"It's good, you know, you know it hurts. I know, I know how it feels to lose someone like that.",Ses02M
Ses02F_impro06_M006,neu,It's okay.,Ses02M
Ses02F_impro06_M007,neu,"Because, you know, you've got all the time you really spent together, you know, it's a good thing you can look back.",Ses02M
Ses02F_impro06_M008,neu,"I mean, I don't know.",Ses02M
Ses02F_impro06_M009,neu,"Well, it's good, you know, at least, I don't know.",Ses02M
Ses02F_impro06_M010,neu,"More than you know, in pain, like this gradual process, this terrible process, I mean...",Ses02M
Ses02F_impro06_M011,neu,"I mean, for his age, he's done so much, and...",Ses02M
Ses02F_impro06_M012,neu,That's right. He's had a lot of influence on a lot of people.,Ses02M
Ses02F_impro06_M013,neu,"You always have this... you should feel, you know, happy for him that he had to do so much before, I mean, even if he found out last year.",Ses02M
Ses02F_impro06_M014,neu,"I know. It won't bring him back, but...",Ses02M
Ses02F_impro06_M015,neu,"But it's okay because right now, you know, you're gonna go on with your life, and--",Ses02M
Ses02F_impro06_M016,neu,"No, you'll never forget him.",Ses02M
Ses02F_impro06_M017,neu,But you're not saying you won't forget him.,Ses02M
Ses02F_impro06_M018,neu,"It's better that the time will show that the time will heal, you know, and well, it's okay.",Ses02M
Ses02F_impro06_M019,neu,"It's hard to lose someone that way, but he's better. He's better now.",Ses02M
Ses02F_impro07_F001,hap,I entered the U.S. C.C.,Ses02F
Ses02F_impro07_F002,hap,"I'm so excited, so I'm gonna say...",Ses02F
Ses02F_impro07_F003,hap,"I think, 'cause where else could I go?",Ses02F
Ses02F_impro07_F004,hap,So--,Ses02F
Ses02F_impro07_F005,hap,"Yeah, I know.",Ses02F
Ses02F_impro07_F006,hap,Absolutely. I'm so excited.,Ses02F
Ses02F_impro07_F007,hap,I know. I know. We're all going out.,Ses02F
Ses02F_impro07_F008,hap,"Having a different life together, knowing each other's friends or something, so I'm glad they have such a good school.",Ses02F
Ses02F_impro07_F009,hap,The football team and all... you...,Ses02F
Ses02F_impro07_F010,hap,"You can walk anywhere in the country and then like, oh, yeah, I'm at U.S.C.",Ses02F
Ses02F_impro07_F011,hap,"You know what, you know what I mean, like it's recognizable, and not just like I went to some random school.",Ses02F
Ses02F_impro07_F012,hap,"They feel like it's like it's done, you know what I mean?",Ses02F
Ses02F_impro07_F013,hap,"Like it had some prestige, so.",Ses02F
Ses02F_impro07_F014,hap,"Yeah, I mean, there's all that money stuff and my mom's helping me with the financial aid and stuff.",Ses02F
Ses02F_impro07_F015,hap,"Like, now that I'm accepted, it's just, just, like, so huge a burden on my mind.",Ses02F
Ses02F_impro07_F016,hap,"I don't mind being worried about paperwork, you know...",Ses02F
Ses02F_impro07_F017,hap,"Because I don't have to like making this decision anymore. I don't need to try to decide, for example, what I'm going to bad school.",Ses02F
Ses02F_impro07_F018,hap,"I think you go, you like to stay a few days, you meet people and-- they'll give you like a tour-- and show you everything.",Ses02F
Ses02F_impro07_F019,hap,"Well, everybody's friendly, like there's ivy on all the walls.",Ses02F
Ses02F_impro07_F020,hap,You know what I mean?,Ses02F
Ses02F_impro07_F021,hap,"Well, you know, I've thought about it, but they've got a lot of stuff I might... like to try something out first...",Ses02F
Ses02F_impro07_F022,hap,"...because on their list, um, like, g.e.'s or something, you have a lot of options in every single one, so you can, like, try something out, not just like, oh, I have to take math, oh, I have to take this.",Ses02F
Ses02F_impro07_F023,hap,"So, um, so I don't know.",Ses02F
Ses02F_impro07_F024,hap,"I mean, I'm gonna take a bunch of things to look at.",Ses02F
Ses02F_impro07_F025,hap,"They're like-- they just have so much reputation like this school is top ten and it's part of the department, you know what I mean.",Ses02F
Ses02F_impro07_F026,hap,"I know, I got to be one of them right now-- I like to walk around like a U.S.C.",Ses02F
Ses02F_impro07_F027,hap,You'll be like...,Ses02F
Ses02F_impro07_F028,hap,"- Student, I'm a student. - Yes, thank you very much.",Ses02F
Ses02F_impro07_F029,hap,[Breathing],Ses02F
Ses02F_impro07_F030,hap,"I know, I'm excited.",Ses02F
Ses02F_impro07_F031,hap,It'll take a while.,Ses02F
Ses02F_impro07_F032,hap,It's gonna be a lot of work.,Ses02F
Ses02F_impro07_F033,hap,"But it's gonna be okay, I mean, I'm excited, and it's gonna be fun.",Ses02F
Ses02F_impro07_F034,hap,"I know, I mean, this area isn't very good, but like school remedials, it's gonna be okay, it's gonna be okay.",Ses02F
Ses02F_impro07_F035,hap,I know. I can't wait. I can't wait.,Ses02F
Ses02F_impro07_F036,hap,I will. Thank you.,Ses02F
Ses02F_impro07_F037,hap,Thank you.,Ses02F
Ses02F_impro07_M000,neu,How's it going?,Ses02M
Ses02F_impro07_M001,hap,"Oh, what did you get, where?",Ses02M
Ses02F_impro07_M002,hap,"Oh, no way.",Ses02M
Ses02F_impro07_M003,hap,Will you go?,Ses02M
Ses02F_impro07_M004,hap,"Wow, this is...",Ses02M
Ses02F_impro07_M005,hap,"...that's the first choice, huh?",Ses02M
Ses02F_impro07_M006,hap,"Yeah, no, absolutely-- it's gonna...",Ses02M
Ses02F_impro07_M007,hap,Yeah.,Ses02M
Ses02F_impro07_M008,hap,"Yeah, yeah, yeah.",Ses02M
Ses02F_impro07_M009,hap,Battle in progress.,Ses02M
Ses02F_impro07_M010,hap,[ GIGGLES ],Ses02M
Ses02F_impro07_M011,hap,"Wow, that's cool.",Ses02M
Ses02F_impro07_M016,neu,So...,Ses02M
Ses02F_impro07_M017,hap,"Oh, man, then you're going to have to be directed, I guess.",Ses02M
Ses02F_impro07_M018,hap,That would be awesome.,Ses02M
Ses02F_impro07_M019,hap,"Because you've been to school before, right?",Ses02M
Ses02F_impro07_M023,hap,"Oh, man.",Ses02M
Ses02F_impro07_M027,hap,Yeah. [ Trash ],Ses02M
Ses02F_impro07_M028,hap,"You're gonna love it. Are you a fan or a student, you know?",Ses02M
Ses02F_impro07_M029,hap,I've graduated. You're ready.,Ses02M
Ses02F_impro07_M034,hap,"You're getting closer to the beach. I mean, God.",Ses02M
Ses02F_impro08_F000,neu,"Hi, my name is Shiloh. Welcome to Airline 6. Hi, can I help you?",Ses02F
Ses02F_impro08_F001,neu,"Yes, sir.",Ses02F
