file,emotion,text,speaker
Ses01M_script03_2_F025,ang,"oh, mind you own business.",Ses01F
Ses01M_script03_2_F026,ang,"you're quite insufferable, i expect it's because you're drunk.",Ses01F
Ses01M_script03_2_F027,ang,you always had a weak head.,Ses01F
Ses01M_script03_2_F028,ang,"on the contrary, a child two could get violently drunk on only one glass of brandy.",Ses01F
Ses01M_script03_2_F029,ang,shut up.,Ses01F
Ses01M_script03_2_F030,ang,not very funny darling. why don't you have some more brandy?,Ses01F
Ses01M_script03_2_F031,ang,why?,Ses01F
Ses01M_script03_2_F032,xxx,there are no people upstairs. it's a photographer's studio.,Ses01F
Ses01M_script03_2_F033,ang,they are away in tunis.,Ses01F
Ses01M_script03_2_F034,ang,"turn it on again, please.",Ses01F
Ses01M_script03_2_F035,ang,very well if you insist on being boorish and idiotic.,Ses01F
Ses01M_script03_2_F036,ang,i won't.,Ses01F
Ses01M_script03_2_F037,ang,stop it. no. go away.,Ses01F
Ses01M_script03_2_F038,ang,"listen oh i'm sick and tired of listening to you, you damn sadistic bully.",Ses01F
Ses01M_script03_2_F039,ang,"oh you're cruel you're...you're...i hate you, i hate you. go away. you're conceited. you're overbearing. you're utterly impossible.",Ses01F
Ses01M_script03_2_F040,ang,this is the end do you hear me? finally and forever.,Ses01F
Ses01M_script03_2_F041,ang,"oh yes i am...oh yes i am. let go of me. you let go. you...urgh...you're a cruel friend. i loathe and i hate you. marry you again...ha...never, never, never, never. i hope you die in torment. you beast.",Ses01F
Ses01M_script03_2_M000,xxx,[laughter],Ses01M
Ses01M_script03_2_M001,xxx,we were very much younger then.,Ses01M
Ses01M_script03_2_M002,xxx,mmhmm.,Ses01M
Ses01M_script03_2_M003,xxx,"however, i do believe the real cause of that row was peter burden.",Ses01M
Ses01M_script03_2_M004,xxx,i knew nothing of the sort. you took presents from him.,Ses01M
Ses01M_script03_2_M005,xxx,it was bristling with diamonds in the worst possible taste.,Ses01M
Ses01M_script03_2_M006,xxx,you sent out of your way to torture me over peter burden.,Ses01M
Ses01M_script03_2_M007,xxx,"well, you let him kiss you. you said you did.",Ses01M
Ses01M_script03_2_M008,xxx,what of it?,Ses01M
Ses01M_script03_2_M009,xxx,and what about me?,Ses01M
Ses01M_script03_2_M010,xxx,that's a nice point of view i must say.,Ses01M
Ses01M_script03_2_M011,xxx,so am i. i'm bored stiff. you want some brandy?,Ses01M
Ses01M_script03_2_M012,neu,"i'll have a little, i think.",Ses01M
Ses01M_script03_2_M013,neu,"oh, you know no particular reason besides they are very small glasses.",Ses01M
Ses01M_script03_2_M014,xxx,you can hardly call three glasses of liquor in a whole evening going on and on and on.,Ses01M
Ses01M_script03_2_M015,xxx,"hmm. well, you needn't be so grand just because you don't happen to want any at the moment, okay?",Ses01M
Ses01M_script03_2_M016,fru,"really, amanda.",Ses01M
Ses01M_script03_2_M017,fru,nothing.,Ses01M
Ses01M_script03_2_M018,neu,are you going out somewhere dear?,Ses01M
Ses01M_script03_2_M019,xxx,that reply has broken my heart.,Ses01M
Ses01M_script03_2_M020,xxx,as matter the fact that's perfectly true.,Ses01M
Ses01M_script03_2_M021,xxx,"yes, it is.",Ses01M
Ses01M_script03_2_M022,ang,"you know, it's a pity you didn't have any more brandy. it would have made you just a little less disagreeable.",Ses01M
Ses01M_script03_2_M023,ang,"you know what? you snap, you snap, you snap you're like a little adder.",Ses01M
Ses01M_script03_2_M024,ang,nonsense. they have a bag of venom behind of fangs and they snap.,Ses01M
Ses01M_script03_2_M025,ang,did you see much of peter burden after our divorce?,Ses01M
Ses01M_script03_2_M026,ang,i suppose you let him just kiss you or good deal more than too.,Ses01M
Ses01M_script03_2_M027,ang,"i suppose you two had a riotous time, huh? no restrain at all, very enjoyable, he never had much any how.",Ses01M
Ses01M_script03_2_M028,ang,i am not in the least bit drunk.,Ses01M
Ses01M_script03_2_M029,ang,i think i told you once before that i had three minute liquor glasses the whole evening long. a child of two cannot get drunk on that.,Ses01M
Ses01M_script03_2_M030,ang,"oh very, very interesting amanda. how about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know? intemperate tots.",Ses01M
Ses01M_script03_2_M031,ang,that's a very good idea i think i will.,Ses01M
Ses01M_script03_2_M032,ang,would you uh...turn that off please? you're going to wake the people upstairs.,Ses01M
Ses01M_script03_2_M033,ang,well then you'll wake the people downstairs.,Ses01M
Ses01M_script03_2_M034,ang,this is no time a year for tunis.,Ses01M
Ses01M_script03_2_M035,ang,i will do no such thing.,Ses01M
Ses01M_script03_2_M036,ang,turn it off. it's driving me mad.,Ses01M
Ses01M_script03_2_M037,ang,turn it off.,Ses01M
Ses01M_script03_2_M038,ang,amanda listen. listen.,Ses01M
Ses01M_script03_2_M039,ang,that's very amusing indeed.,Ses01M
Ses01M_script03_2_M040,ang,"you...you're an evil minded, self-centered little wench and i never want to see you again.",Ses01M
Ses01M_script03_2_M041,ang,you're not going like this.,Ses01M
Ses01M_script03_2_M042,ang,no you're not.,Ses01M
Ses01M_script03_2_M043,ang,shut up. shut up. i wouldn't marry you again if you came crawling back to me on a bended knee. you are an evil tempered little vampire and i never want to see you again as long as i live.,Ses01M
Ses02F_impro01_F000,neu,"hi. excuse me. um, i'd like to put in this application for my registration.",Ses02F
Ses02F_impro01_F001,sur,my--my original birth certificate? but i don't carry that with me.,Ses02F
Ses02F_impro01_F002,xxx,"well, i have my driver's license, does that work?",Ses02F
Ses02F_impro01_F003,fru,no it doesn't say it on the form.,Ses02F
Ses02F_impro01_F004,fru,"i mean it just says that you need some form of identification, but it doesn't say what kind of identification.",Ses02F
Ses02F_impro01_F005,fru,i mean if i had known--i would have brought it.,Ses02F
Ses02F_impro01_F006,fru,"look, i've been waiting in line for a really long time. i mean, you've seen how long it is.",Ses02F
Ses02F_impro01_F007,fru,it's lunch hour.,Ses02F
Ses02F_impro01_F008,fru,"well, no. i mean, i don't carry my original documents with me because if those things get destroyed, then what do you, you know what i mean, like if i loose my wallet or something, i'll never have them again.",Ses02F
Ses02F_impro01_F009,fru,i have my passport and i have my driver's license. and that's all i have.,Ses02F
Ses02F_impro01_F010,fru,"but, isn't there anything you can do. can't you make an exception this one time? my picture is on both of those identifications. it's not like you don't know that it's me.",Ses02F
Ses02F_impro01_F011,fru,and i can give you my social--,Ses02F
Ses02F_impro01_F012,fru,"well, i can give you my social security number.",Ses02F
Ses02F_impro01_F013,fru,and i can tell you where i was born and what time and by who and what day.,Ses02F
Ses02F_impro01_F014,fru,i can't go--i have to go back to work. i don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,Ses02F
Ses02F_impro01_F015,fru,"um, i have kids. i have to take them places on the weekends. i don't have time to come back here. please. i really need you to help me.",Ses02F
Ses02F_impro01_F016,fru,well. [breathing] i just--i just don't. i-i'm sorry that i'm standing here-- but i can't leave. i-,Ses02F
Ses02F_impro01_F017,fru,"i really need this done today. as you can see, the deadline is almost up and i can't come back.",Ses02F
Ses02F_impro01_F018,ang,"well, why didn't the d.m.v. put that you needed your birth certificate on the application then?",Ses02F
Ses02F_impro01_F019,ang,"yeah, but your birth certificate--i mean, who carries around their birth certificate? nobody does that.",Ses02F
Ses02F_impro01_F020,ang,with your driver's license and your passport. just like everybody else.,Ses02F
Ses02F_impro01_F021,ang,"who--you always use your driver's license. i mean, you're not coming to the d.m.v. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",Ses02F
Ses02F_impro01_F022,fru,do you have a supervisor?,Ses02F
Ses02F_impro01_F023,fru,"well, thank you very much. you've been very helpful.",Ses02F
Ses02F_impro01_M000,neu,hi.,Ses02M
Ses02F_impro01_M001,neu,"okay. let me see here. um, we need--we need your original birth certificate.",Ses02M
Ses02F_impro01_M002,neu,right. well. we still need it.,Ses02M
Ses02F_impro01_M003,xxx,"no. no uh, no one told you that you needed your original birth certificate.",Ses02M
Ses02F_impro01_M004,neu,um sorry.,Ses02M
Ses02F_impro01_M005,fru,"okay. um, i'm sorry but i--i can't help you. you're gonna have to go back and uh...",Ses02M
Ses02F_impro01_M006,fru,right. it's the d.m.v..,Ses02M
Ses02F_impro01_M007,fru,"i know, it gets long, but i can't do anything without your--do you have social security card, maybe?",Ses02M
Ses02F_impro01_M008,fru,"alright, i don't know what to tell you right.",Ses02M
Ses02F_impro01_M009,fru,"i think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out. maybe, we can-",Ses02M
Ses02F_impro01_M010,fru,i can't.,Ses02M
Ses02F_impro01_M011,fru,"i make an exception for you and i have to make an exception for everyone. i mean, i-i've seen this before and i know it's frustrating, but there's nothing i can do. you just have to-",Ses02M
Ses02F_impro01_M012,fru,"no, it's--",Ses02M
Ses02F_impro01_M013,fru,"okay. but how do i--that's- that's not proof to me. how do i know that, you know, that it's really you. i need--",Ses02M
Ses02F_impro01_M014,fru,"well, the weekends are not as busy. maybe you can uh, come and try to get here early--",Ses02M
Ses02F_impro01_M015,fru,i can't. there's nothing i can do. i'm sorry.,Ses02M
Ses02F_impro01_M016,xxx,the line--,Ses02M
Ses02F_impro01_M017,ang,"ok, but you're right now you're holding up more people in line by standing here-- and letting",Ses02M
Ses02F_impro01_M018,fru,"i--when you're going to the d.m.v., you usually need pretty professional identification--",Ses02M
Ses02F_impro01_M019,ang,"you know, official documentation--",Ses02M
Ses02F_impro01_M020,fru,"no, but you come--you come to the d.m.v., it's something-- you should've- you should've figured--",Ses02M
Ses02F_impro01_M021,fru,"but, without your drive--where-where- what about your identification without your driver's license? i mean, you need--you needed something before then?",Ses02M
Ses02F_impro01_M022,fru,"all right. well, um, you know, i'd love to help you, but--nothing i can do.",Ses02M
Ses02F_impro01_M023,fru,"so, if you wanna go get your birth certificate, um, maybe come back--i don't--maybe you can talk to the person in the--in the front of line maybe. i don't know.",Ses02M
Ses02F_impro01_M024,fru,i am the supervisor. so--,Ses02M
Ses02F_impro02_F000,sad,it's almost time for me to go.,Ses02F
Ses02F_impro02_F001,sad,"there's nothing i can do. i mean, the government you know--",Ses02F
Ses02F_impro02_F002,sad,"you're gonna have to. i mean, you're a great father. you can do it. i know you can.",Ses02F
Ses02F_impro02_F003,sad,i don't think so.,Ses02F
Ses02F_impro02_F004,sad,"well, we can do the best we can and-and, with um, you know like wireless internet these days--i think that we could-- talk every once in awhile.",Ses02F
Ses02F_impro02_F005,sad,you could send me pictures.,Ses02F
Ses02F_impro02_F006,sad,"their not gonna let you. you have to stay home and i have to go. i mean, that's all--",Ses02F
Ses02F_impro02_F007,sad,"and--i mean, my daughter--i don't want to put her in danger. you know? she has to stay.",Ses02F
Ses02F_impro02_F008,sad,"i know, but, she needs to be safe more. she needs to be around kids her age--own age. she needs to be able to play on the streets and--",Ses02F
Ses02F_impro02_F009,sad,you can just remember it for me.,Ses02F
Ses02F_impro02_F010,sad,"well, i need--i need you to be able to do this for me 'cause i can't do anything about it.",Ses02F
Ses02F_impro02_F011,sad,"i mean, it's just as hard for me, but--i know that we can do it, you know",Ses02F
Ses02F_impro02_F012,sad,i don't want you in danger. and i don't want her in danger.,Ses02F
Ses02F_impro02_F013,sad,i have no choice. there's nothing i can do.,Ses02F
Ses02F_impro02_M000,xxx,i can't believe that--now--are you sure this is absolutely necessary? like--,Ses02M
Ses02F_impro02_M001,fru,what--what're we gonna do here? i can't--i can't do this by myself. i--,Ses02M
Ses02F_impro02_M002,fru,"but, i'm--i'm nothing--i'm nothing without you here. maybe we can--we can get out of this somehow.",Ses02M
Ses02F_impro02_M003,fru,"well, come on. you've gotta think of something. a year--a year away, it's gonna tear us apart. i don't even--i don't even wanna think about it. i mean, i don't even know if i'll be able to get in touch with you or--",Ses02M
Ses02F_impro02_M004,xxx,it's not going to be the same.,Ses02M
Ses02F_impro02_M005,fru,"what if--maybe--what if, uh, we went somewhere over there? i don't--i don't know--i--i need to figure something out for this because--",Ses02M
Ses02F_impro02_M006,fru,this is gonna be a--a crucial yet--she's--she's growing up. she's gonna need you.,Ses02M
Ses02F_impro02_M007,sad,but she's--you're not gonna--you're not gonna be here for--for her first words. for her first steps. i mean--it's something that you're supposed to be here for that--,Ses02M
Ses02F_impro02_M008,fru,i don't know--i don't know--i don't know how--i don't know how this could even be possible for you--i--if i was--,Ses02M
Ses02F_impro02_M009,fru,"i mean, you just get to--go off and do your thing. i mean, yeah, we're both--i don't know--it's bad for both of us, but--",Ses02M
Ses02F_impro02_M010,fru,...it would be so much better if we can--if we could stay together somehow. you know--we could--we could do this together.,Ses02M
Ses02F_impro02_M011,xxx,i don't want you in danger. where are you going? you're going over to war.,Ses02M
Ses02F_impro02_M012,sad,all right.,Ses02M
Ses02F_impro03_F000,hap,"oh my god. guess what, guess what, guess what, guess what, guess what, guess what?",Ses02F
Ses02F_impro03_F001,hap,"well, guess. guess, guess, guess, guess.",Ses02F
Ses02F_impro03_F002,xxx,don't look at my left hand.,Ses02F
Ses02F_impro03_F003,xxx,"he proposed. he proposed. well, and i said yes, of course. [laughter]",Ses02F
Ses02F_impro03_F004,hap,i'm so excited.,Ses02F
Ses02F_impro03_F005,xxx,"remember how we had that date? and i was like, oh yeah, this is a date, whatever.",Ses02F
Ses02F_impro03_F006,xxx,"so after we sort of went out dinner and i was already like tired. i wasn't all that excited and and so he's like let's go down to the beach and i was like no i don't want to the beach, like i'm tired. and he's like no, no we have to go. and i was like okay, like that's a little weird.",Ses02F
Ses02F_impro03_F007,xxx,"so, he--so we walked down to the pier and there's like these lights--like these little, like lights-- and we're like what's that? and he's like i don't know let's go find out.",Ses02F
Ses02F_impro03_F008,xxx,so we walked down there and there's-[laughter]-and there's- this huge like ten foot heart in candles on the beach--,Ses02F
Ses02F_impro03_F009,hap,"like all they have and i was like, what's going on? and he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--and says will you marry me? and i flipped out.",Ses02F
